2.000000000000000000e+00 -1.431219613782263034e+00 -1.431772787780415168e+00 -1.463568616656895305e+00
3.000000000000000000e+00 8.788922679233486690e+00 8.830507454716036264e+00 9.003213944378250844e+00
4.000000000000000000e+00 1.284066490637155411e+01 1.272739512141105500e+01 1.260449083768039102e+01
5.000000000000000000e+00 1.455679401728420608e+01 1.479943200247381796e+01 1.468449673853631232e+01
6.000000000000000000e+00 1.652308335015857210e+01 1.619791179921040225e+01 1.632270931853000917e+01
